payment_id,invoice_id,payment_date,payment_amount,payment_method,retry_count
P0004384,INV004399,2024-07-07,502.7,Wire,2
P0004385,INV004400,2024-08-04,502.7,Card,2
P0004386,INV004401,2024-08-04,502.7,Wire,1
P0004387,INV004403,2024-11-06,502.7,ACH,2
P0004388,INV004404,2024-11-02,502.7,Wire,0
P0004389,INV004405,2024-12-14,502.7,Wire,3
P0004390,INV004406,2023-11-25,54.9,Wire,3
P0004391,INV004407,2023-12-17,34.49,Wire,1
P0004392,INV004408,2024-01-17,53.28,ACH,1
P0004393,INV004409,2024-02-13,25.52,ACH,1
P0004394,INV004410,2024-03-17,61.6,Wire,0
P0004395,INV004411,2024-04-05,41.99,Wire,2
P0004396,INV004412,2024-06-09,61.6,Wire,2
P0004397,INV004413,2024-06-16,61.6,ACH,1
P0004398,INV004414,2024-07-20,61.6,Wire,3
P0004399,INV004415,2024-08-31,53.71,ACH,0
P0004400,INV004417,2024-10-29,33.56,ACH,2
P0004401,INV004418,2024-12-04,55.26,ACH,1
P0004402,INV004419,2024-12-04,48.43,ACH,1
P0004403,INV004420,2024-10-11,569.34,ACH,2
P0004404,INV004421,2024-11-08,585.37,Wire,1
P0004405,INV004422,2024-12-16,619.3,Wire,0
P0004406,INV004423,2023-10-10,128.7,ACH,2
P0004407,INV004424,2023-10-29,128.7,Wire,3
P0004408,INV004425,2023-11-08,128.7,Wire,0
P0004409,INV004426,2023-12-25,104.53,ACH,3
P0004410,INV004427,2024-01-22,117.69,Wire,0
P0004411,INV004428,2024-02-25,128.7,ACH,2
P0004412,INV004429,2024-03-27,128.7,Wire,3
P0004413,INV004430,2023-03-18,60.5,Wire,1
P0004414,INV004431,2023-04-17,60.5,Wire,3
P0004415,INV004432,2023-05-05,60.5,Wire,1
P0004416,INV004433,2023-06-21,47.64,Card,3
P0004417,INV004434,2023-07-03,60.5,Wire,1
P0004418,INV004435,2023-08-01,40.55,Card,0
P0004419,INV004436,2023-09-05,33.81,Wire,0
P0004420,INV004437,2023-09-04,61.42,Card,3
P0004421,INV004438,2023-10-17,71.5,Wire,1
P0004422,INV004439,2023-11-23,71.5,Wire,2
P0004423,INV004440,2023-12-01,71.5,ACH,1
P0004424,INV004441,2024-01-06,71.5,Wire,1
P0004425,INV004442,2024-02-09,71.5,ACH,3
P0004426,INV004443,2024-04-02,66.78,Card,3
P0004427,INV004444,2024-04-12,71.5,Card,3
P0004428,INV004445,2024-06-09,71.5,ACH,0
P0004429,INV004446,2024-06-03,71.5,Card,2
P0004430,INV004447,2024-07-05,71.5,Card,3
P0004431,INV004448,2024-08-07,48.66,Card,0
P0004432,INV004449,2024-09-16,24.42,Wire,1
P0004433,INV004450,2024-10-09,110.0,Wire,3
P0004434,INV004451,2024-10-20,50.93,Card,2
P0004435,INV004452,2024-11-10,110.0,Wire,3
P0004436,INV004453,2024-12-03,88.13,Wire,2
P0004437,INV004454,2023-04-11,109.51,ACH,1
P0004438,INV004455,2023-05-08,111.21,Wire,3
P0004439,INV004456,2023-06-04,56.27,Card,2
P0004440,INV004457,2023-07-23,113.39,ACH,0
P0004441,INV004458,2023-08-25,129.8,ACH,3
P0004442,INV004459,2023-10-01,129.8,ACH,3
P0004443,INV004460,2023-10-08,105.98,Card,1
P0004444,INV004461,2023-11-30,108.53,ACH,0
P0004445,INV004462,2023-12-31,129.8,Wire,2
P0004446,INV004464,2024-03-04,113.48,Card,2
P0004447,INV004465,2024-03-05,129.8,ACH,0
P0004448,INV004466,2024-04-16,129.8,ACH,3
P0004449,INV004467,2024-05-21,129.8,ACH,1
P0004450,INV004468,2024-06-08,68.82,ACH,0
P0004451,INV004469,2024-07-27,129.8,Card,3
P0004452,INV004470,2024-08-24,129.8,Wire,0
P0004453,INV004471,2024-09-09,58.9,Wire,1
P0004454,INV004472,2024-10-11,83.42,ACH,0
P0004455,INV004473,2024-11-11,129.8,Card,3
P0004456,INV004474,2024-12-23,129.8,ACH,0
P0004457,INV004475,2024-08-04,96.8,ACH,3
P0004458,INV004476,2024-08-21,96.8,Card,2
P0004459,INV004477,2024-09-12,96.8,ACH,3
P0004460,INV004478,2024-11-02,86.37,Card,2
P0004461,INV004479,2024-11-02,96.8,Card,2
P0004462,INV004480,2024-12-17,85.06,Card,1
P0004463,INV004481,2024-03-03,64.9,ACH,1
P0004464,INV004482,2024-05-10,64.9,Card,2
P0004465,INV004483,2024-06-07,64.9,Wire,0
P0004466,INV004484,2024-07-06,64.9,Wire,1
P0004467,INV004485,2024-07-09,95.7,Wire,2
P0004468,INV004486,2024-07-02,57.81,Wire,2
P0004469,INV004487,2024-08-21,95.7,ACH,0
P0004470,INV004488,2024-09-10,32.21,Wire,3
P0004471,INV004488,2024-09-30,13.57,Card,0
P0004472,INV004489,2024-10-15,90.14,Card,0
P0004473,INV004490,2024-11-26,95.7,Card,2
P0004474,INV004491,2025-01-03,95.7,ACH,3
P0004475,INV004492,2024-12-06,146.3,ACH,2
P0004476,INV004493,2023-03-31,90.13,Card,3
P0004477,INV004494,2023-04-12,149.6,Wire,2
P0004478,INV004495,2023-06-06,81.93,ACH,0
P0004479,INV004495,2023-05-15,20.34,Wire,1
P0004480,INV004496,2023-07-06,149.6,Wire,2
P0004481,INV004497,2023-07-06,149.6,ACH,0
P0004482,INV004498,2023-08-13,149.6,Card,3
P0004483,INV004499,2023-09-16,133.02,Card,3
P0004484,INV004500,2023-03-04,981.42,Wire,3
P0004485,INV004501,2023-04-05,1997.6,Card,3
P0004486,INV004502,2023-05-27,1747.64,Card,1
P0004487,INV004503,2023-07-03,1997.6,ACH,1
P0004488,INV004504,2023-07-01,1997.6,Card,1
P0004489,INV004505,2023-08-06,1997.6,Card,1
P0004490,INV004506,2023-10-08,1997.6,Wire,1
P0004491,INV004507,2023-10-29,1553.45,Card,3
P0004492,INV004509,2023-12-07,1687.83,Wire,2
P0004493,INV004510,2024-01-11,1997.6,Wire,2
P0004494,INV004511,2024-02-01,1997.6,Wire,0
P0004495,INV004512,2024-03-04,1831.93,Card,2
P0004496,INV004514,2024-05-05,1997.6,Card,2
P0004497,INV004516,2024-07-04,1627.09,Wire,3
P0004498,INV004517,2024-09-09,1997.6,Wire,0
P0004499,INV004518,2024-09-09,1094.72,ACH,0
P0004500,INV004519,2024-10-05,1997.6,ACH,1
P0004501,INV004520,2024-12-03,1997.6,Wire,3
P0004502,INV004521,2024-12-27,1171.5,ACH,2
P0004503,INV004522,2024-05-23,81.27,Wire,3
P0004504,INV004523,2024-06-18,46.91,Wire,2
P0004505,INV004524,2024-07-09,87.2,Card,1
P0004506,INV004525,2024-08-02,102.3,ACH,3
P0004507,INV004526,2023-02-02,580.53,ACH,0
P0004508,INV004527,2023-03-09,624.8,ACH,2
P0004509,INV004528,2023-04-28,624.8,Card,0
P0004510,INV004529,2023-05-29,624.8,Card,1
P0004511,INV004530,2024-08-17,769.73,Wire,3
P0004512,INV004530,2024-09-08,303.34,Card,0
P0004513,INV004531,2024-09-19,2548.7,Wire,1
P0004514,INV004532,2024-11-02,2548.7,Wire,0
P0004515,INV004533,2024-11-19,668.87,Wire,0
P0004516,INV004533,2024-11-23,161.52,Wire,3
P0004517,INV004534,2025-01-04,2548.7,ACH,1
P0004518,INV004535,2024-06-09,60.5,Card,2
P0004519,INV004536,2024-06-01,55.79,ACH,1
P0004520,INV004539,2024-10-09,60.5,Card,1
P0004521,INV004540,2024-10-22,39.39,Wire,1
P0004522,INV004541,2024-11-05,37.26,Card,2
P0004523,INV004543,2023-03-22,101.2,Card,2
P0004524,INV004544,2023-04-03,101.2,ACH,3
P0004525,INV004545,2023-06-07,43.48,Wire,1
P0004526,INV004545,2023-06-02,9.43,ACH,3
P0004527,INV004546,2023-07-03,101.2,ACH,1
P0004528,INV004547,2023-08-04,101.2,ACH,1
P0004529,INV004548,2023-08-27,101.2,Card,0
P0004530,INV004549,2023-09-06,90.45,Card,0
P0004531,INV004550,2023-10-28,52.09,Card,2
P0004532,INV004551,2023-11-25,83.8,ACH,2
P0004533,INV004552,2024-01-05,101.2,Wire,1
P0004534,INV004553,2024-01-19,101.2,Wire,0
P0004535,INV004554,2024-02-07,93.51,ACH,0
P0004536,INV004556,2023-03-18,320.1,Card,1
P0004537,INV004557,2023-04-24,320.1,Wire,0
P0004538,INV004558,2023-05-19,320.1,ACH,0
P0004539,INV004559,2023-06-27,284.18,ACH,1
P0004540,INV004560,2023-07-26,289.69,Card,2
P0004541,INV004561,2023-08-03,320.1,Card,2
P0004542,INV004562,2023-09-25,320.1,Wire,1
P0004543,INV004563,2023-10-25,320.1,ACH,0
P0004544,INV004565,2023-12-20,320.1,Wire,3
P0004545,INV004566,2024-01-03,320.1,Card,0
P0004546,INV004567,2024-02-03,320.1,Wire,2
P0004547,INV004569,2024-12-28,460.9,Wire,0
P0004548,INV004570,2023-10-25,62.7,Wire,0
P0004549,INV004571,2023-11-25,62.7,ACH,0
P0004550,INV004572,2024-01-01,55.23,Card,3
P0004551,INV004573,2024-01-29,62.7,Wire,3
P0004552,INV004574,2024-03-03,40.17,Wire,2
P0004553,INV004575,2024-04-04,62.7,Card,2
P0004554,INV004576,2024-04-10,62.7,ACH,0
P0004555,INV004577,2024-05-14,62.7,ACH,0
P0004556,INV004578,2024-07-01,56.88,Wire,1
P0004557,INV004579,2024-07-19,62.7,Wire,0
P0004558,INV004581,2024-09-28,55.25,Card,0
P0004559,INV004582,2024-11-05,62.7,Wire,1
P0004560,INV004583,2023-09-22,144.1,Card,1
P0004561,INV004584,2023-11-08,144.1,Wire,3
P0004562,INV004585,2023-12-07,144.1,Wire,2
P0004563,INV004586,2023-12-03,144.1,Wire,1
P0004564,INV004587,2024-01-17,144.1,Wire,0
P0004565,INV004588,2024-02-19,133.75,ACH,0
P0004566,INV004590,2024-05-02,144.1,ACH,0
P0004567,INV004591,2024-05-10,144.1,Wire,2
P0004568,INV004592,2024-07-06,144.1,ACH,3
P0004569,INV004593,2024-07-01,144.1,Wire,3
P0004570,INV004594,2024-08-27,144.1,Wire,3
P0004571,INV004595,2024-09-21,144.1,Card,3
P0004572,INV004596,2024-10-05,302.87,Card,3
P0004573,INV004597,2024-10-06,625.9,ACH,1
P0004574,INV004598,2024-11-09,565.35,ACH,0
P0004575,INV004599,2024-12-08,625.9,ACH,2
P0004576,INV004600,2024-08-12,114.4,ACH,2
P0004577,INV004601,2024-09-27,101.59,Card,0
P0004578,INV004602,2024-10-15,114.4,Card,2
P0004579,INV004603,2024-11-04,89.96,Card,0
P0004580,INV004604,2024-12-26,114.4,Card,2
P0004581,INV004605,2024-11-13,69.3,Card,1
P0004582,INV004606,2024-12-21,26.63,Wire,3
P0004583,INV004606,2025-01-02,8.67,Card,2
P0004584,INV004607,2025-01-02,101.2,ACH,2
P0004585,INV004608,2024-07-09,155.1,Wire,1
P0004586,INV004609,2024-08-06,155.1,Card,0
P0004587,INV004611,2024-10-07,155.1,ACH,0
P0004588,INV004612,2024-12-10,140.73,Card,1
P0004589,INV004613,2024-12-19,145.69,ACH,1
P0004590,INV004614,2023-11-07,132.58,Card,3
P0004591,INV004614,2023-11-02,142.54,Wire,2
P0004592,INV004615,2023-12-10,497.2,Wire,0
P0004593,INV004616,2023-12-08,212.72,Card,1
P0004594,INV004616,2023-12-30,103.59,ACH,0
P0004595,INV004617,2024-01-05,497.2,ACH,0
P0004596,INV004618,2024-02-28,420.74,Wire,3
P0004597,INV004619,2024-04-07,497.2,ACH,3
P0004598,INV004620,2024-04-28,446.16,Wire,1
P0004599,INV004621,2024-05-29,82.69,Card,2
P0004600,INV004621,2024-05-15,42.32,Wire,2
P0004601,INV004622,2024-06-04,394.66,Card,3
P0004602,INV004623,2024-08-09,497.2,Card,3
P0004603,INV004624,2024-08-21,452.53,Wire,1
P0004604,INV004625,2024-09-20,429.07,ACH,2
P0004605,INV004626,2024-10-03,497.2,Wire,3
P0004606,INV004627,2023-03-31,403.7,ACH,1
P0004607,INV004628,2023-04-10,403.7,ACH,1
P0004608,INV004629,2023-05-01,403.7,ACH,1
P0004609,INV004630,2023-06-21,312.34,Wire,1
P0004610,INV004631,2023-08-06,403.7,Wire,1
P0004611,INV004632,2023-09-01,403.7,ACH,1
P0004612,INV004633,2023-09-15,144.33,Card,1
P0004613,INV004633,2023-09-07,24.0,Wire,0
P0004614,INV004634,2023-09-26,58.73,ACH,1
P0004615,INV004635,2023-10-30,113.3,Wire,0
P0004616,INV004636,2023-11-22,113.3,Wire,2
P0004617,INV004637,2023-12-26,93.4,Card,0
P0004618,INV004638,2023-12-20,409.2,ACH,0
P0004619,INV004639,2024-01-07,409.2,Card,3
P0004620,INV004641,2024-03-26,409.2,ACH,2
P0004621,INV004642,2024-05-01,187.53,ACH,3
P0004622,INV004643,2024-05-30,409.2,Wire,2
P0004623,INV004644,2024-06-11,191.67,ACH,3
P0004624,INV004645,2024-07-01,409.2,Card,1
P0004625,INV004646,2024-08-01,409.2,Wire,2
P0004626,INV004647,2024-10-02,409.2,ACH,2
P0004627,INV004648,2024-10-06,323.64,Card,0
P0004628,INV004649,2024-11-20,409.2,ACH,3
P0004629,INV004650,2025-01-01,138.82,ACH,1
P0004630,INV004651,2024-07-13,529.1,ACH,2
P0004631,INV004652,2024-08-29,529.1,ACH,0
P0004632,INV004653,2024-10-03,461.25,ACH,0
P0004633,INV004654,2024-10-05,529.1,Card,2
P0004634,INV004655,2024-11-11,529.1,ACH,1
P0004635,INV004656,2025-01-06,486.62,Card,1
P0004636,INV004657,2024-02-20,117.68,Wire,3
P0004637,INV004658,2024-03-29,124.3,ACH,3
P0004638,INV004659,2024-04-28,83.12,ACH,1
P0004639,INV004660,2024-06-04,97.32,ACH,1
P0004640,INV004661,2024-07-05,124.3,ACH,3
P0004641,INV004662,2024-07-05,124.3,Card,3
P0004642,INV004663,2024-09-03,103.06,ACH,1
P0004643,INV004664,2024-10-07,118.32,Card,0
P0004644,INV004665,2024-10-21,124.3,Wire,0
P0004645,INV004666,2024-11-06,102.67,Wire,3
P0004646,INV004667,2024-12-13,35.93,ACH,0
P0004647,INV004667,2024-12-27,31.11,ACH,0
P0004648,INV004669,2023-12-24,49.56,ACH,3
P0004649,INV004671,2024-03-09,73.7,Wire,1
P0004650,INV004672,2024-03-16,73.7,Card,0
P0004651,INV004673,2024-04-15,73.7,ACH,0
P0004652,INV004674,2024-05-29,73.7,Wire,2
P0004653,INV004675,2024-10-26,545.67,Wire,0
P0004654,INV004676,2024-11-12,374.45,ACH,1
P0004655,INV004677,2024-12-18,452.17,ACH,3
P0004656,INV004678,2023-03-06,110.0,Card,2
P0004657,INV004679,2023-05-02,104.27,ACH,0
P0004658,INV004680,2023-05-06,110.0,Card,1
P0004659,INV004681,2023-06-28,20.33,Wire,2
P0004660,INV004681,2023-06-23,5.96,Wire,3
P0004661,INV004682,2023-07-02,95.44,Card,1
P0004662,INV004683,2023-08-10,96.63,Card,2
P0004663,INV004684,2023-09-15,71.2,ACH,1
P0004664,INV004685,2023-10-10,33.86,Card,0
P0004665,INV004686,2023-11-18,104.87,Wire,1
P0004666,INV004687,2023-12-15,110.0,ACH,2
P0004667,INV004688,2024-02-01,110.0,Wire,0
P0004668,INV004689,2024-03-07,110.0,Wire,1
P0004669,INV004690,2024-03-01,110.0,Wire,2
P0004670,INV004691,2023-12-03,47.26,ACH,1
P0004671,INV004692,2024-01-13,154.0,Wire,3
P0004672,INV004693,2024-02-23,154.0,ACH,0
P0004673,INV004694,2024-03-11,125.07,ACH,3
P0004674,INV004695,2024-04-23,154.0,ACH,0
P0004675,INV004696,2024-05-01,154.0,Card,0
P0004676,INV004697,2024-06-18,81.88,ACH,2
P0004677,INV004698,2024-07-21,132.02,Wire,3
P0004678,INV004699,2024-08-17,154.0,ACH,1
P0004679,INV004700,2024-09-05,96.6,Wire,2
P0004680,INV004701,2024-10-11,154.0,ACH,3
P0004681,INV004702,2024-11-09,154.0,ACH,0
P0004682,INV004703,2025-01-04,154.0,ACH,3
P0004683,INV004704,2023-01-08,97.9,Card,2
P0004684,INV004705,2023-03-05,82.86,ACH,2
P0004685,INV004706,2023-03-16,97.9,Card,2
P0004686,INV004707,2023-04-16,97.9,Wire,0
P0004687,INV004708,2023-05-16,25.96,Wire,1
P0004688,INV004708,2023-05-28,11.18,Card,1
P0004689,INV004709,2023-06-29,97.9,ACH,0
P0004690,INV004710,2023-07-23,77.93,Card,0
P0004691,INV004711,2023-09-07,93.06,Wire,0
P0004692,INV004712,2023-10-07,97.9,Wire,3
P0004693,INV004713,2023-10-31,82.71,ACH,0
P0004694,INV004714,2023-11-30,72.73,Card,2
P0004695,INV004715,2023-12-21,97.9,Card,2
P0004696,INV004716,2024-01-22,30.36,ACH,3
P0004697,INV004716,2024-01-13,30.97,ACH,0
P0004698,INV004717,2024-01-10,99.13,Card,2
P0004699,INV004718,2024-02-22,155.1,Wire,2
P0004700,INV004719,2024-04-04,129.79,Wire,2
P0004701,INV004720,2024-05-04,133.25,Wire,1
P0004702,INV004721,2024-05-05,155.1,Wire,0
P0004703,INV004722,2024-07-07,155.1,Card,3
P0004704,INV004723,2024-07-13,138.11,Wire,1
P0004705,INV004724,2024-07-12,545.6,Card,3
P0004706,INV004725,2024-08-18,442.54,Card,2
P0004707,INV004726,2024-10-01,545.6,Card,1
P0004708,INV004728,2024-12-07,209.4,Wire,1
P0004709,INV004728,2024-11-14,134.96,Wire,0
P0004710,INV004729,2024-12-25,545.6,ACH,0
P0004711,INV004730,2023-12-13,136.4,Card,2
P0004712,INV004731,2024-01-24,114.48,Card,0
P0004713,INV004732,2024-03-04,116.59,ACH,2
P0004714,INV004733,2024-03-12,123.35,ACH,2
P0004715,INV004734,2024-04-23,136.4,Card,1
P0004716,INV004735,2024-06-05,136.4,Card,0
P0004717,INV004736,2024-07-01,94.11,Wire,0
P0004718,INV004737,2023-02-16,64.87,Wire,3
P0004719,INV004738,2023-03-29,80.3,ACH,1
P0004720,INV004739,2023-05-02,80.3,Card,0
P0004721,INV004740,2023-06-04,80.3,ACH,3
P0004722,INV004741,2023-04-06,41.78,ACH,0
P0004723,INV004741,2023-03-31,13.51,Wire,3
P0004724,INV004743,2023-05-08,92.4,Wire,3
P0004725,INV004744,2023-06-22,75.44,Card,0
P0004726,INV004745,2023-07-20,92.4,Wire,2
P0004727,INV004746,2023-08-18,92.4,ACH,1
P0004728,INV004747,2023-09-27,92.4,ACH,0
P0004729,INV004748,2023-10-11,92.4,Wire,3
P0004730,INV004749,2023-11-24,92.4,Wire,0
P0004731,INV004750,2023-12-25,92.4,Wire,1
P0004732,INV004751,2024-01-13,61.01,ACH,3
P0004733,INV004752,2024-02-12,92.4,ACH,3
P0004734,INV004753,2024-03-05,92.4,ACH,0
P0004735,INV004754,2023-03-29,54.52,ACH,1
P0004736,INV004755,2023-04-17,132.69,Wire,0
P0004737,INV004756,2023-05-11,146.54,ACH,1
P0004738,INV004757,2023-07-03,140.96,Card,0
P0004739,INV004758,2023-07-31,161.7,Card,2
P0004740,INV004759,2023-08-06,161.7,Card,1
P0004741,INV004760,2023-09-10,101.45,ACH,2
P0004742,INV004761,2023-11-01,161.7,Card,1
P0004743,INV004762,2023-11-11,132.26,Wire,1
P0004744,INV004763,2024-01-09,161.7,Wire,2
P0004745,INV004764,2024-01-09,139.06,ACH,2
P0004746,INV004765,2024-03-02,129.9,Wire,3
P0004747,INV004766,2024-03-02,135.82,Card,2
P0004748,INV004767,2024-03-31,451.0,Wire,1
P0004749,INV004768,2024-04-10,387.15,ACH,2
P0004750,INV004769,2024-05-07,451.0,ACH,1
P0004751,INV004770,2024-06-03,90.91,Wire,0
P0004752,INV004770,2024-06-14,58.67,Card,1
P0004753,INV004771,2024-08-09,451.0,ACH,0
P0004754,INV004772,2024-08-09,348.74,ACH,0
P0004755,INV004773,2024-10-10,451.0,Card,2
P0004756,INV004774,2024-10-04,451.0,Card,0
P0004757,INV004775,2024-11-01,413.2,Wire,1
P0004758,INV004776,2025-01-08,244.3,Card,2
P0004759,INV004777,2024-04-17,160.6,ACH,3
P0004760,INV004778,2024-05-28,160.6,Wire,0
P0004761,INV004779,2024-07-06,160.6,ACH,3
P0004762,INV004780,2024-07-05,160.6,Card,2
P0004763,INV004781,2024-07-05,598.4,ACH,1
P0004764,INV004782,2024-07-23,397.57,ACH,2
P0004765,INV004783,2024-08-08,598.4,ACH,3
P0004766,INV004784,2024-10-01,387.04,Card,1
P0004767,INV004785,2024-11-06,598.4,Wire,0
P0004768,INV004786,2024-11-23,598.4,ACH,2
P0004769,INV004787,2024-12-06,531.32,ACH,3
P0004770,INV004788,2024-12-30,571.28,ACH,2
P0004771,INV004789,2024-03-27,86.9,ACH,3
P0004772,INV004790,2024-04-17,82.62,Card,3
P0004773,INV004791,2024-05-20,81.57,Wire,2
P0004774,INV004792,2024-06-25,86.9,Card,1
P0004775,INV004793,2024-07-14,62.19,ACH,1
P0004776,INV004794,2024-09-07,86.9,ACH,1
P0004777,INV004795,2024-09-08,68.34,ACH,1
P0004778,INV004796,2024-10-20,86.9,Wire,3
P0004779,INV004797,2024-11-27,69.8,Wire,2
P0004780,INV004798,2024-12-05,86.9,ACH,0
P0004781,INV004799,2024-12-25,107.85,Wire,3
P0004782,INV004800,2023-10-11,369.6,Wire,2
P0004783,INV004801,2023-11-02,108.79,ACH,1
P0004784,INV004802,2023-12-15,345.39,ACH,1
P0004785,INV004803,2024-02-08,299.69,ACH,2
P0004786,INV004804,2024-01-20,111.1,ACH,3
P0004787,INV004805,2024-02-23,111.1,Wire,1
P0004788,INV004806,2024-03-21,111.1,Wire,0
P0004789,INV004807,2024-05-10,111.1,Wire,0
P0004790,INV004808,2024-05-04,111.1,Card,2
P0004791,INV004809,2024-06-29,111.1,Card,3
P0004792,INV004810,2024-07-09,111.1,ACH,1
P0004793,INV004811,2024-08-04,111.1,Card,0
P0004794,INV004812,2024-09-28,111.1,Wire,1
P0004795,INV004813,2024-11-08,41.48,Wire,1
P0004796,INV004813,2024-10-13,8.69,ACH,0
P0004797,INV004814,2024-11-03,97.48,Card,1
P0004798,INV004815,2024-12-25,111.1,ACH,1
P0004799,INV004816,2023-07-01,194.6,Wire,2
P0004800,INV004817,2023-09-09,323.23,Card,0
P0004801,INV004818,2023-09-15,502.7,Card,0
P0004802,INV004819,2023-10-10,465.25,Wire,1
P0004803,INV004820,2023-11-10,478.25,Card,1
P0004804,INV004821,2023-12-24,502.7,ACH,1
P0004805,INV004822,2024-01-18,424.17,Wire,2
P0004806,INV004823,2024-02-26,397.3,Card,2
P0004807,INV004825,2024-05-04,502.7,Wire,3
P0004808,INV004826,2024-05-28,448.99,Wire,1
P0004809,INV004827,2024-06-04,502.7,ACH,3
P0004810,INV004828,2024-08-02,401.11,Card,0
P0004811,INV004829,2024-07-22,121.0,Card,3
P0004812,INV004830,2024-08-02,85.31,Card,0
P0004813,INV004831,2024-09-02,121.0,Card,1
P0004814,INV004832,2024-10-22,121.0,Card,1
P0004815,INV004833,2024-11-06,121.0,Card,1
P0004816,INV004834,2024-12-19,109.54,ACH,0
P0004817,INV004835,2024-10-01,41.82,Wire,2
P0004818,INV004836,2024-10-02,63.8,Wire,2
P0004819,INV004837,2024-11-13,49.49,Card,1
P0004820,INV004838,2025-01-04,59.44,Card,1
P0004821,INV004839,2023-06-30,68.2,ACH,2
P0004822,INV004840,2023-07-21,59.03,ACH,1
P0004823,INV004841,2023-09-05,68.2,Card,2
P0004824,INV004842,2023-09-02,55.59,Card,0
P0004825,INV004843,2024-12-31,299.2,ACH,2
P0004826,INV004844,2023-01-23,332.2,ACH,0
P0004827,INV004845,2023-02-04,332.2,ACH,3
P0004828,INV004846,2023-03-29,332.2,ACH,1
P0004829,INV004847,2023-04-07,332.2,Card,0
P0004830,INV004848,2023-05-04,332.2,Card,1
P0004831,INV004849,2023-06-25,220.26,Wire,1
P0004832,INV004850,2023-07-02,332.2,Wire,1
P0004833,INV004851,2023-08-17,332.2,Wire,0
P0004834,INV004852,2023-09-19,258.45,ACH,1
P0004835,INV004853,2023-10-10,55.31,ACH,2
P0004836,INV004853,2023-11-05,30.47,ACH,0
P0004837,INV004854,2023-11-25,332.2,ACH,2
P0004838,INV004855,2024-01-01,66.03,ACH,1
P0004839,INV004855,2023-12-08,54.62,ACH,1
P0004840,INV004856,2024-02-03,332.2,ACH,3
P0004841,INV004857,2024-03-09,332.2,ACH,3
P0004842,INV004858,2024-03-11,299.82,ACH,1
P0004843,INV004859,2024-04-21,332.2,ACH,3
P0004844,INV004860,2024-05-26,270.68,ACH,0
P0004845,INV004861,2024-06-25,217.18,ACH,0
P0004846,INV004862,2024-07-23,296.82,Card,3
P0004847,INV004863,2024-08-14,332.2,ACH,2
P0004848,INV004864,2024-10-07,332.2,Wire,1
P0004849,INV004865,2024-10-23,299.44,Card,1
P0004850,INV004866,2024-11-27,257.66,Card,1
P0004851,INV004867,2024-12-10,301.36,Wire,3
P0004852,INV004868,2024-12-02,1075.8,Wire,0
P0004853,INV004869,2023-02-01,91.74,ACH,3
P0004854,INV004870,2023-04-08,83.25,Card,3
P0004855,INV004871,2023-05-07,114.4,Wire,3
P0004856,INV004872,2023-06-07,114.4,ACH,1
P0004857,INV004873,2024-10-06,1684.1,Card,0
P0004858,INV004874,2024-11-28,1684.1,Wire,2
P0004859,INV004875,2024-12-29,1317.25,Card,3
P0004860,INV004876,2024-01-08,103.95,ACH,3
P0004861,INV004877,2024-02-21,146.3,Card,2
P0004862,INV004878,2024-04-01,146.3,ACH,1
P0004863,INV004879,2024-05-05,146.3,ACH,2
P0004864,INV004880,2024-05-07,54.4,ACH,1
P0004865,INV004880,2024-05-01,21.95,ACH,2
P0004866,INV004881,2024-07-03,135.25,Wire,1
P0004867,INV004882,2024-07-06,146.3,Card,0
P0004868,INV004883,2024-08-09,136.89,ACH,3
P0004869,INV004884,2024-09-24,133.8,Wire,2
P0004870,INV004885,2024-10-07,146.3,Wire,3
P0004871,INV004886,2024-11-12,146.3,ACH,1
P0004872,INV004887,2024-12-30,44.09,Wire,1
P0004873,INV004888,2024-12-01,122.1,ACH,3
P0004874,INV004889,2023-03-04,114.4,Wire,0
P0004875,INV004890,2023-03-27,114.4,ACH,2
P0004876,INV004891,2023-04-19,114.4,Wire,2
P0004877,INV004893,2023-06-30,114.4,ACH,2
P0004878,INV004894,2023-07-22,114.4,Card,3
P0004879,INV004895,2023-09-06,20.62,Card,3
P0004880,INV004895,2023-09-06,11.42,ACH,2
P0004881,INV004896,2023-09-06,98.19,Card,3
P0004882,INV004897,2023-10-29,93.18,Card,0
P0004883,INV004898,2023-11-22,94.13,ACH,3
P0004884,INV004899,2023-12-30,114.4,Wire,3
P0004885,INV004900,2024-01-26,114.4,Card,3
P0004886,INV004901,2024-03-05,114.4,ACH,3
P0004887,INV004902,2024-03-18,96.78,ACH,1
P0004888,INV004903,2024-04-01,99.45,Wire,3
P0004889,INV004905,2024-06-17,114.4,Card,3
P0004890,INV004906,2024-07-23,114.4,Card,3
P0004891,INV004907,2024-08-02,114.4,ACH,0
P0004892,INV004908,2024-09-14,89.41,Wire,2
P0004893,INV004909,2024-10-24,114.4,ACH,0
P0004894,INV004910,2024-11-07,108.34,Wire,2
P0004895,INV004911,2024-12-10,72.28,Wire,3
P0004896,INV004912,2024-02-28,251.9,ACH,2
P0004897,INV004913,2024-03-25,251.9,Wire,3
P0004898,INV004914,2024-05-07,202.99,Card,0
P0004899,INV004915,2024-05-12,251.9,Wire,1
P0004900,INV004916,2024-06-04,251.9,Card,0
P0004901,INV004917,2024-08-02,251.9,Wire,3
P0004902,INV004918,2024-08-01,109.87,ACH,2
P0004903,INV004919,2024-12-05,830.04,Card,1
P0004904,INV004920,2024-01-30,519.2,Wire,0
P0004905,INV004921,2024-02-14,425.11,Wire,3
